Assignee,cord_uid,sha,title,url,Computational,Experimental - in vitro,Experimental - in vivo,Systematic review and/or meta-analysis,Clinical-interventional,Clinical-interventional,Clinical-observational,Clinical-observational,Systematic review and/or meta-analysis,Review,Other,,
,dobdvksy,4b8c16c6de2bceaeaa79c2e465703045d0064318,Progress in the Development of Hepatitis C Virus Vaccines,http://www.cell.com/article/S1525001616305330/pdf,,,,,,,,,,,1,editorial discussiong progress of Hep C vaccine,1
,5x24dcx9,1c1cac0675c9d09a07b04322f7f4f460d41e1e01,Direct pathogen detection from swab samples using a new high-throughput sequencing technology,https://doi.org/10.1111/j.1469-0691.2010.03246.x,,1,,,,,,,,,,validation of a sequencing method,1
,mn596x1p,eddf68bf069ab23f6fbe7c7ab16c1c49335f4de9,Magnetic Nanotrap Particles Preserve the Stability of Venezuelan Equine Encephalitis Virus in Blood for Laboratory Detection,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6999085/,,1,,,,,,,,,,,1
,an7ci9io,54270a3fb2b3e333b2c4b1bffd814f4c7c288923,Quantification of the severity of an outbreak in human infection control,https://doi.org/10.1016/j.ijid.2009.09.010,,,,,,,,,,,1,"proposed model for quantifying severity of disaster, validated with disaster data from prior years",1
,5xhgocmi,f81ae57f3c989bf53683a523da0a1799ebd19862,Rapid and Sensitive Detection of Novel Avian-Origin Influenza A (H7N9) Virus by Reverse Transcription Loop-Mediated Isothermal Amplification Combined with a Lateral-Flow Device,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3731295/,,,,,,,1,,,,,assessment for a new assay in detection of H7N9,1
,5nifqkfs,14166188926f2a4aa8592d8da3100461170ff872,Epidemiology and seasonality of acute respiratory infections in hospitalized children over four consecutive years (2012–2016),https://doi.org/10.1016/j.jcv.2018.02.010,,,,,,,,1,,,,epidemiology of respiratory infections in a population,1
,6jittbis,0116dea9b6d4c58748d1a38b69b4fe6e06868aa4,Heterogeneity and plasticity of porcine alveolar macrophage and pulmonary interstitial macrophage isolated from healthy pigs in vitro,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6826289/,,1,,,,,,,,,,,1
,uzsd14jw,1f69695d266a576960f8d47836b66f00f6be6eab,Chapter 47 Mucosal Vaccines: An Overview,https://doi.org/10.1016/b978-012491543-5/50051-6,,,,,,,,,,,1,Book chapter review on mucosal vaccine options,1
,qh9n30qd,1ee27c1e260d85de463d5db8aa8ab886e1df6180,Correlation Between UpToDate Searches and Reported Cases of Middle East Respiratory Syndrome During Outbreaks in Saudi Arabia,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4803184/,,,,,,,,1,,,,describing a correlation between the # of uptodate searches and MERS cases in Saudi Arabia,1
,etnhpq9z,9d452396be5a3c3894069f1ed00e08d08d6137a1,Preparation for and organization during a major incident,https://doi.org/10.1016/j.mpsur.2018.05.001,,,,,,,,,,,1,Description of good methods/structure of high quality emergency prepardness and response,1
,vkn48yy1,67f692b8f92ff46cfa186478245f9cf6ae74d77c,Seasonal variation of window opening behaviors in two naturally ventilated hospital wards,https://doi.org/10.1016/j.buildenv.2017.12.019,,,,,,,,1,,,,,1
,jlfipzvt,4152ae12ac49d157a290281842bce9e9d16096a7,Residue analysis of a CTL epitope of SARS-CoV spike protein by IFN-gamma production and bioinformatics prediction,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3575293/,,1,,,,,,,,,,,1
,13eqppt9,e14c267f2323c8a137e2698dcf29a87713898166,"Localization of the Lys, Asp, Glu, Leu tetrapeptide receptor to the Golgi complex and the intermediate compartment in mammalian cells",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2120279/,,1,,,,,,,,,,,1
,3raox8db,f0996de684fd0f23ee88233b86a77af1912ba90e,"Closing the gap: the challenges in converging theoretical, computational, experimental and real-life studies in virus evolution",http://europepmc.org/articles/pmc4096944?pdf=render,,,,,,,,,,,1,Commentary on virus evolution and reconciling multiple sources of knowledge from different studies,1
,3rlazwsy,96dbf6f3531425e42912b0af3dfe97cb5e423968; c0141cac942e8c5a718ae908d1a31c6e16dd9b90,Persistent infections support maintenance of a coronavirus in a population of Australian bats (Myotis macropus),https://www.cambridge.org/core/services/aop-cambridge-core/content/view/7126B904AF9B98675AAE86C10B7DB2DE/S0950268817000991a.pdf/div-class-title-persistent-infections-support-maintenance-of-a-coronavirus-in-a-population-of-australian-bats-span-class-italic-myotis-macropus-span-div.pdf,,,1,,,,,,,,,analyzing the dynamics of zoonotic viral infection in bat population ,1
,xj7mpyue,af8bd3576468e8c80a70d8ed5a07e4b2be7a6b80,Human Metapneumovirus and Severity of Respiratory Syncytial Virus Disease,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3323339/,,,,,,,1,,,,,,1
,zf7us6mu,4a1473dff62b4a5607cc52a3724756438f0c8af3,Transcriptome sequencing and development of an expression microarray platform for liver infection in adenovirus type 5-infected Syrian golden hamsters,https://doi.org/10.1016/j.virol.2015.07.024,,1,,,,,,,,,,,1
,vlkrgrj3,abb4aa92223f5268a2e3698fe777923def8e665a,Applying the Lessons of SARS to Pandemic Influenza: An Evidence-based Approach to Mitigating the Stress Experienced by Healthcare Workers,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5148615/,,,,,,,,,,1,1,,
,toa06tp5,1fd44d22a387ba56fd367ceb0737762e9ee9d5cb; 14ec024c18ac73f9f5c859853acf801887aa9ef0,"Sequential Emergence and Wide Spread of Neutralization Escape Middle East Respiratory Syndrome Coronavirus Mutants, South Korea, 2015",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6537729/,,,1,,,,,,,,,,1
,rs0hhx3z,704c385ae753dbfd507abdfbc213e254e07c4b3b,The N-formyl peptide receptors and the anaphylatoxin C5a receptors: An overview,https://doi.org/10.1016/j.biochi.2007.02.015,,,,,,,,,,1,1,,
,aa2taq7z,74d4e8edadde54b372b56fa91f97190f41c85bf6,Benzotriazole: An overview on its versatile biological behavior,https://doi.org/10.1016/j.ejmech.2014.09.089,,,,,,,,,,1,1,,
Leah Carter,prnpojgb,280a4a3959ef04e44e0af1c3c1f9eb5ce45463c7,"Houttuynia cordata, a novel and selective COX-2 inhibitor with anti-inflammatory activity",https://doi.org/10.1016/j.jep.2010.10.048,,1,,,,,,,,,,,
,jgaxbhqk,400645d2fdffa9153211848319763984fca6d1b1; 26b9a3274c3a0409945258557c530739fa34ffda,"Mucosal, Cellular, and Humoral Immune Responses Induced by Different Live Infectious Bronchitis Virus Vaccination Regimes and Protection Conferred against Infectious Bronchitis Virus Q1 Strain",https://cvi.asm.org/content/cdli/22/9/1050.full.pdf,,1,1,,,,,,,,,,
,bfmiq1mw,1d321f94b4aafa3465879810990c0a4835b84e0f,COVID-19 in Latin America: The implications of the first confirmed case in Brazil,https://doi.org/10.1016/j.tmaid.2020.101613,,,,,,,,,,,1,"predicted impact of COVID-19 on latin american countries,editorial",1
,tg495l1b,93f01a5442558daf0e294decc76d6f302e74a141,Novel integrated approach of adsorption and photo-oxidation using Ag–TiO2/PU for bioaerosol removal under visible light,https://doi.org/10.1016/j.cej.2015.04.055,,1,,,,,,,,,,,1
,y9isrt3v,30d2d2d37c2a884db55ab21d1cbd92abcff95fa2,Effect of hepatocyte growth factor and angiotensin II on rat cardiomyocyte hypertrophy,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3854218/,,1,,,,,,,,,,,
,x8uzlsn7,d9d3627bd3e93877a8934f06db472f3d641bbc99,Suppression of MHV3 virus-activated macrophages by dieldrin,https://doi.org/10.1016/0006-2952(86)90056-0,,1,,,,,,,,,,,1
,s1dseh17,6d7851259dcf3f3a78c8f34b7784b07d2cd65296,"SARS Control and Psychological Effects of Quarantine, Toronto, Canada",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3320456/,,,,,,,,,,,1,"author questions study design of study of psychological effects on SARS quaratine patients ,commentary ",1
,8v907g24,7f2079d6e5244be0e38c55fe08a1c1672ab645fb,Viral factors in influenza pandemic risk assessment,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5156527/,,,,,,,,,,,1,"descriptive editorial on various traits impacting a virus' pandemic potential ,editorial ",1
,u1m7yr8f,eac85c85c3a2ac1d3fe53e1e3b3fee98f52527ad,"Evaluation of preparedness of healthcare student volunteers against Middle East respiratory syndrome coronavirus (MERS-CoV) in Makkah, Saudi Arabia: a cross-sectional study",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6245094/,,,,,,,,1,,,,,1
,w962fdvq,46140635daa5521f1b11dbc066c4fefb41d8cf96,Big Data is changing the battle against infectious diseases,https://doi.org/10.14745/ccdr.v41i09a03,,,,,,,,,,,1,"explanation of how data systems can impact infectious disease treatment,editorial",1
,cgiok0ce,0f34670b6327305bb3d66de79d1aa96a5d8de2b2,An innovative approach to induce cross-protective immunity against porcine reproductive and respiratory syndrome virus in the lungs of pigs through adjuvanted nanotechnology-based vaccination,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3969340/,,,1,,,,,,,,,,
,33zfio0u,f18e245cf44d6c6e0735a2cc2363d807690ac705,Chapter 1 Syndromal tropical dermatology,https://doi.org/10.1016/b978-0-443-06790-7.50005-3,,,,,,,,,,,1,book chapter,1
,468kk47s,430e170a0e1d7b50278f2626184d00ed87edd2d4,The Palm Subdomain-based Active Site is Internally Permuted in Viral RNA-dependent RNA Polymerases of an Ancient Lineage,https://doi.org/10.1016/s0022-2836(02)01033-1,1,1,,,,,,,,,,,
,3rbq1321,692a71d43dde029a0ba55891434fe9ea5eb4d3e4,Infectious disease trends in China since the SARS outbreak,https://doi.org/10.1016/s1473-3099(17)30579-0,,,,,,,,,,,1,editorial,1
,2p5zdh6t,2f8ca0db8d5dd06c84eeddcc56a87f412e8524ff,"Bacteria, viruses, and parasites in an intermittent stream protected from and exposed to pasturing cattle: Prevalence, densities, and quantitative microbial risk assessment",https://doi.org/10.1016/j.watres.2013.07.041,,,,,,,,,,,1,,1
,x0mz5ae7,bed1c9834dbd81a9e254940379f80c3447a122e9,Predicting virus emergence amid evolutionary noise,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5666085/,,,,,,,,,,,1,"factors that can help more precisely predict viral trends,expert opinion ",1
,4towah1t,d1fd684938b2d4358d1fde27a474bf71df02287b,Cytokine Profiles in Human Metapneumovirus Infected Children: Identification of Genes Involved in the Antiviral Response and Pathogenesis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4865088/,,,,,1,,,,,,,,1
,8l5rzg6d,2cdb7b3be2a0c0e1c276302897afc6d3f4a16ef4,"The ongoing H1N1 flu pandemic and the intensive care community: challenges, opportunities, and the duties of scientific societies and intensivists",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2779348/,,,,,,,,,,,1,editorial,1
,5gsh9le2,0f65fb6c0ad74ed3ac70c25facb6dc35db05fa5c,"Investigation of the influence of EPs® 7630, a herbal drug preparation from Pelargonium sidoides, on replication of a broad panel of respiratory viruses",https://doi.org/10.1016/j.phymed.2010.09.008,,,,,,,,1,,,,,1
,r15wx6qf,9fe8c52bb7e6a43562b7196b366623df35eea5d9,"Design, synthesis, and evaluation of 3C protease inhibitors as anti-enterovirus 71 agents",https://doi.org/10.1016/j.bmc.2008.06.015,,,,,,,,1,,,,various methods of synthesizing antiviral medications,1
,tvowtysq,3073763b3b066ab119e0f7861c2cdefa8160d200,Diagnostic virologique des infections respiratoires,https://doi.org/10.1016/j.allerg.2006.09.001,,,,,,,,,,,1,Methods in French; may describe different methods of viral testing ,1
,0tun7fjk,dc079a2e9cf98fad00dd1338ef104d5d39af736a,Zoonotic disease risk perceptions in the British veterinary profession,https://doi.org/10.1016/j.prevetmed.2016.11.015,,,,,,,,1,,,,significance of PPE usage for disease prevention,1
,36lrcjgt,0bb97577b1f4c0a5f456ac10d593b4c46f285e9c; 0b064096b51c4cada7b64af37eae826b7e7c9649,Role of CD25(+) CD4(+) T cells in acute and persistent coronavirus infection of the central nervous system,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3906923/,,,1,,,,,,,,,,1
,nkl2mls8,f33fb11e35a0886992ad95c6ecd50e1f9cb2a583,Thrombopoietin levels increased in patients with severe acute respiratory syndrome,https://doi.org/10.1016/j.thromres.2007.12.021,,,,,1,,,,,,,TPO in ards patients,1
,wbhji81g,5143bcbf109f693de355d2512a5810ed93a3072a,Exploring a Proposed WHO Method to Determine Thresholds for Seasonal Influenza Surveillance,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3795663/,,,,,,,1,,,,1,,
,qnkqckvm,4e687843401f339f6b5e8ae35626d0d0ef0b3e7e,Financing strategies to improve essential public health equalization and its effects in China,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5134004/,,,,,,,,,1,,,,1
,3lrpcglp,3ce03de615e79f44ac9d8193429f9f6be86be3a5,Validation of the easyscreen flavivirus dengue alphavirus detection kit based on 3base amplification technology and its application to the 2016/17 Vanuatu dengue outbreak,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6968865/,,1,,,,,,,,,,,1
,gdsfkw1b,8d7400a2b387820cd391d7df8194642e50402a0c,Protein secretion in Lactococcus lactis : an efficient way to increase the overall heterologous protein production,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC545053/,,,,,,,,,1,,,,1
,jmagvo5s,2d1d4b3eee10123a6c8567dbac2705659b8047bc,"Strengthening National Disease Surveillance and Response—Haiti, 2010–2015",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5676630/,,,,,,,1,,,,,,1
,4y05t72c,72423fbeb2e55203df14423f4d90130dc58b583d,Human infection with avian influenza A H6N1 virus: an epidemiological analysis,https://doi.org/10.1016/s2213-2600(13)70221-2,,,,,,,,1,,,,,1
,rafcdzhm,438d02d1c5996c9c93d865d3c048e9e0c097ed0d,The potential of targeted antibody prophylaxis in SARS outbreak control: A mathematic analysis,https://doi.org/10.1016/j.tmaid.2006.01.007,1,,,,,,,,,,,,1
,utm4kpk4,89fc23ed55ad474b4b4056c0a3dadd315573f57e,A Novel Bacterium-Like Particle Vaccine Displaying the MERS-CoV Receptor-Binding Domain Induces Specific Mucosal and Systemic Immune Responses in Mice,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6784119/,,,,,,,,1,,,,,1
,ooqtgx56,aad621a7aa097a158a3cc5a77dc1ca68da18f09b,Spinal Cryptococcoma in an Immunocompetent Cat,https://doi.org/10.1016/j.jcpa.2008.06.007,,,,,,,,1,,,,,1
,qd2te842,f3644b5ed4c1c0fbf3e59e20f2ac8c5a88ddfd6c,"Quantitative determination of residual 1,4-dioxane in three-dimensional printed bone scaffold",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5894362/,,,,,,1,,,,,,,1
,jrm89ihe,6f6acd1044d25d1a9ac088ff5949d2934b1d3f76,Economic Analysis of the Use of Facemasks During Pandemic (H1N1) 2009,http://europepmc.org/articles/pmc3307882?pdf=render,1,,,,,,,,,,,,1
,abs3tc3r,36c09af15d4a614f954aae5a5f8a4199f1ff8b2f,Monitoring the age-specificity of measles transmissions during 2009-2016 in Southern China,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6175510/,1,,,,,,,,,,,,1
,kxijsvy2,770dec462a10dc5aa0d979ba457499ec9f14d228,75 Bioterrorism and Biodefense,https://doi.org/10.1016/b978-0-7020-6285-8.00075-7,,,,,,,,,,,1,book chapter,1
,j4a4jy5k,e7acc64e14591881d39feb7b9567ec023a08e6cb,Lung Delivery Studies Using siRNA Conjugated to TAT(48-60) and Penetratin Reveal Peptide Induced Reduction in Gene Expression and Induction of Innate Immunity,http://europepmc.org/articles/pmc2621305?pdf=render,,1,1,,,,,,,,,,
,wgf5kpsq,7e312dac8268e55c91df2df2fac9ab805bb6f207,The Syrian refugees crisis brings challenges to the health authorities in Europe: hepatitis A virus is a case in point,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7088383/,,,,,,,,,,,1,commentary,1
,y885ic8j,4e2f13bbb7637dc94eba63f2170cbcbceafcc4c0,A Fluorometric Method of Measuring Carboxypeptidase Activities for Angiotensin II and Apelin-13,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5381230/,,,,,,,,1,,,,,1
,x7t7zqjd,98d1f618da4e5ca7c4e988b152d52621d1e62baf,Viruses that multiply in the gut and cause endemic and epidemic gastroenteritis,https://doi.org/10.1016/0928-0197(96)00231-0,,,,1,,,,,,,,,1
,g9a72xf6,f1e1e2511e051195c8327a56d5c311a2dd4ab6b3,Gemcitabine and Nucleos(t)ide Synthesis Inhibitors Are Broad-Spectrum Antiviral Drugs that Activate Innate Immunity,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5923505/,,,,,,,,,,1,,,1
,siax7m66,925d34591db1ef0a6f6e43c96cab7df02b9990ff,Interferon production by leukocytes in children with otitis media with effusion,https://doi.org/10.1016/0165-5876(95)01231-1,,,,1,,,,,,,,,1
,k0nl6t0p,a986a6d115df1e271c89a765800aa931ac3f6833,An evaluation of the global network of field epidemiology and laboratory training programmes: a resource for improving public health capacity and increasing the number of public health professionals worldwide,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3849587/,,,,,,,1,,,,,,1
,9yiollf6,7fa31ba02757720cdd1cb91fac7d5cf4b659f39f,Abstracts cont.,https://doi.org/10.1111/j.1469-0691.2004.0902e.x,,,,,,,,,,,,,0
,01b0vnnm,2a7c951e191425fd9fa5ac108f07a1f02eb75872,The changing phenotype of microglia from homeostasis to disease,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3514090/,,,,,,,,,,,1,editorial,1
,hrs7e1ys,6ac46cebdca71f2e25d8a884c5d3ce11fcaf16e7,Efficacy and safety of iota-carrageenan nasal spray versus placebo in early treatment of the common cold in adults: the ICICC trial,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4595062/,,,,,1,,,,,,,,1
,ya5kscsl,f65cdf4a48c1ad11e613449dad480736e9d26945,Snapshot of Viral Infections in Wild Carnivores Reveals Ubiquity of Parvovirus and Susceptibility of Egyptian Mongoose to Feline Panleukopenia Virus,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3603882/,,,,1,,,,,,,,,1
,omui3nw3,36ad3ea5e6380e9b6c4be753556f94d7355921fb,Chapter 3 Biology and Diseases of Mice,https://doi.org/10.1016/b978-012263951-7/50006-5,,,,,,,,,,,1,book chapter,1
,sip7tcqx,66c3a788a187f69c4221381744b145d2ed197c25,A winter of windborne spread,https://doi.org/10.1016/s0007-1935(05)80033-8,,,,,,,,,,,1,editorial,1
A14 Ian Chen,7n75m669,5e9ccecdd40825f5c30da3a900fc5cf1b063b47d,Roles of TNF-α gene polymorphisms in the occurrence and progress of SARS-Cov infection: A case-control study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2291466/,,,,,,,1,,,,,,1
,vxqra65l,87154b31b741f39ec7e34f3590f80b9a01105e33,Association between ambient temperature and lower urinary tract symptoms: a community-based survey,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4920570/,,,,,,,,1,,,,,1
,sa1grtdp,fb4aaa9a622606c362b4eb0695016c296a9e7bb8,Steroid induced osteonecrosis: An analysis of steroid dosing risk,https://doi.org/10.1016/j.autrev.2010.06.007,,,,,,,,,1,,,,1
,qzdcje5w,54ce6d742da5a2312aeea36c4d92f5fc0208538c,Severe Acute Respiratory Syndrome Epidemic in Asia,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3034341/,1,,,,,,,,,,,,1
,vejbxne9,3e88e718b057ba3e73b9e1e811f39bf3c2a7afd2,Moloney leukemia virus-induced cell surface antigen mimicry by monoclonal antibodies,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7091151/,,,1,,,,,,,,,,1
,nom96581,cf9cde968342b44337cfc9c25c2e1c98dcf9f1cc,Contributions of the S2 spike ectodomain to attachment and host range of infectious bronchitis virus,https://doi.org/10.1016/j.virusres.2013.09.006,,1,,,,,,,,,,,1
,b6aklh44,3bb1bf62e09f90f586662be381ca7660090400a8,Viral Polymerase-Helicase Complexes Regulate Replication Fidelity To Overcome Intracellular Nucleotide Depletion,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4645662/,,1,,,,,,,,,,,1
,jeivw926,6bef9eb1c377ae09eaaa5213fb68e74e9b6fe37d,Perinatal death investigations: What is current practice?,https://doi.org/10.1016/j.siny.2017.02.005,,,,,,,,,,1,,,1
,3s7b5ovi,75c039bbea7218453a3dc06279223707c7008e50,Virological and molecular characterization of a mammalian orthoreovirus type 3 strain isolated from a dog in Italy,https://doi.org/10.1016/j.vetmic.2005.05.014,,,1,,,,,,,,,,1
,0e1w86tg,5d4f050d00f8ef2988d9ac2b19e38c9e6d2ce8a1,Emerging infectious diseases,https://doi.org/10.1016/j.mpmed.2013.10.014,,,,,,,,,,,1,Commentary,1
