paper_id,sha,Study Type,Computational,Experimental - in vitro,Experimental - in vivo,Clinical-interventional,Clinical-observational,Systematic review and/or meta-analysis,Review
mkibohiw,5bc01219f59c2fd45139b112a5405243d0e8a504,"['life cycle', 'experimental']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
6jgao58w,d67bff9ccde5c4600bafe43484c386c8a11e332f,['survey'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
wwuscmai,48662ba2e3921c936b95c3336bb6369eecfe8372,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
kkhocil9,7bbe9e4e2d4de9929340530674f08fd7df8eef36,"['review', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
71c3liid,532399b986626c440d1915201b5e27dd7f96bac2,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
doxdnptd,9a16d497248b1de084ed7be3fd8e044e0e8d6b7d,"['review', 'life cycle']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
ylxqh3sj,b472f58728eedf75411b7f5c6941663d792312cc,"['review', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
wec7jafh,d70b6c915202a07f845b3d1bd53d9d8fb759057c,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
lt9is0is,a03858b56fdabeb6e24981789c69c2c34b772cc7,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
g4bjamk9,0c7db307d26ea03754a93b1892fff1831553e5b6,['genetic'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
l6awxamv,ab5e4e6aae9ad85f7f0b4b6dc8b738a289bf3382,"['review', 'life cycle']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
nrh3lv1a,41408b2fae37e56b390a87a721437965c6d577c7,['life cycle'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
mp5r82g4,fec68be172892ad208b7d73c0e5c249c2ea3c3e6,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
xinkqs6u,a4b070420d1fa2e42ac64a9d1d92ce441646b03b,"['review', 'clinical', 'laboratory data']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
j10tvmvd,a2b7d7ad15ea8af1ac592714a0b69ff16f99e61e,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
eh4dij8h,5009e8203ed264e9d0588f5cb01586d906104c5f,"['mutagenesis', 'review', 'genetic']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
3sacf4wu,b83b0804ace9c2411ad842e2388edbdba674d326,['genetic'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
cc7gcy5b,cda01ec7142d383ddb2bc74f75ba19ca958b8ca0,"['review', 'experimental']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
pwkyxegx,6fb61f6ad63e23acc3d8d94d4acc38424e68ca1e,"['review', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
7r35ow4y,41c4b60cad3cbf877abae55869362628707b31b7,['clinical'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
nixkopi2,6f2e32a73006b640437e8e6ac2c62a90e2cfed5a,"['review', 'genetic', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
4yc5vicb,7b7d75592f76297286d31c1a5a2e9904a6f5c447,"['review', 'genetic', 'experimental', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
ijwvuy1l,c82c1ff22ed12d6c9a39b160ddbb0d380267b92d,"['genetic', 'life cycle']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
qydevzn1,81e6258bfab027095b794bbeaf024687ee771236,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
7kgyp8qx,83455e68642b42a33f72f263891d847af63676a3,['genetic'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
g4mwhg7l,7c2c5321f0aa4ae1e7f6c1a1dcbdadef085a87e5,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
zkuj22oc,d9fac21a48ccd35eae742af95eaa6a6638fe8a3e,"['review', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
hkvll3xh,fb2f68702848beaa197cfdfee00f0cbe4a411c36,['bioinformatics'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
8kq4hy5h,8df9054939470fa9c6097e14848627ca51c2dc36,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x3nt6si,237809c668a55dcf2a711ac27464439c8f62ede3,['life cycle'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
tptqb0ue,153129cdf5573d18ef3e367127f4697b52fd5c08,['clinical'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
9kbnyqt3,1fef777f0d7c519231aac4fa514c2821d1a60750,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
4wlxbbh4,2f4eea79924fb1aacc3bc3cb22b75064a0cf693d,['bioinformatics'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
h12aozg2,0e6c265940cf28584b4a80816c1c9207aa7fc4f1,['genetic'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
9qetwea4,bc0859f34bfb9b1e75220c42362947892dfdb6f7,['clinical'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
nvaofi1k,42b4eb29b3091750c9e0a3840dfab3a4cc985351,['clinical'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
wsncrv4r,f68fcd073113b7df96992eb0498b97f207651f9b,"['review', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
r8tmcsyj,9eacdaa298c63b178a82126ca98c35c7d323357c,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
toam6r5y,870e63ef9689bf7603ecc9ea127d2cfd555f4616,['clinical'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
tpdgw5ba,155f2474c435ea2aa0226f22a70b569269788661,['life cycle'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
9bfchw4u,c4724d019bada53cb5c38ce16782a11cbb4bc312,['survey'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
nc2anvg9,5153a8443badd214949a5626e34dfc3e6e576d5e,['clinical'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
jfgscy0o,5de077c963d67a74bf2ed2e9d294e5807b8a4b2e,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
mmls866r,0,['clinical'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
mmls866r,151b80cfa218d8a252c1720d3e2f2e7b1effd96c,['clinical'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
0z5wacxs,0,['cross-sectional'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
0z5wacxs,7e787fd2ae5b544add6281d3d40ad322de26aa17,['cross-sectional'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
hmpmm9k8,fc75dda7d2ffa3d8ba1c1fca9256091e6615b746,"['review', 'case series', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
v3qx51f8,f394c17bf245ebbff60558cc2e70e53556aaa843,"['review', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
8fwa2c24,77943f83d13697f86b9d1eb3cfa86581ed9965e6,"['review', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
hkflbc7c,f7ee4771069f4bfe44f158be9946ed968f743cb9,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
gigwlov3,275b44e69314848ad137d5fe66799df1436a460a,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
w8bmmgtj,7c5324cfca3664d436c2c49ea10a81825a55f399,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
43e2lkht,5817479c9aa2b32021af3d294075e71f2fc9b873,['genetic'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
yomjm2gg,24ce6d3bfb40001beb0a46dbf56e777a2cd0223e,"['review', 'genetic']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
xurmzmwj,feebe8ce33ab647234ea1f3efe1407871900bedf,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
53elkc79,fda4ea16d9ee6f5573f860148e0f0757667f6fc4,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
pnroqceq,a2ba478b32a97bf9bb40137cfad9ba496c93a1c6,"['experimental', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
th7jtbhm,82dd4eaf936b517aadae03d135484331843e2b30,"['experimental', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
el96gtpv,e7b54f6f51efceecd505f8eabe725da647b0a8e4,"['review', 'experimental']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
wkqtv0yh,1bbcb9f3242b8fe9d8ffeeaa24eb7b2919c7e71e,"['experimental', 'clinical', 'bioinformatics']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
bxfne94u,db6aaffe205dcd9732a092e0a25563c28936521a,"['review', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
vlgv3nwq,2c61206af84102d16740c76608603d0fc8b89833,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
nxcmf2l4,b43dfb69d3baaf92e72b6e0ed0476a526c96ee06,['clinical'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
4nbk0lmp,442cfbfde284349ecbc8eb0724d393edfac06c67,['clinical'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
8keu2uay,7a73ceb60d77af61d01d327826a81c3b8ea87c68,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
7br852ma,ffec12aa4a9fd44c1cef69a933194c5f19e75bf0,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
btp9dldg,65a8b1f2994c863d97a9702a49436529534e87b1,['clinical'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
4obggisp,a2770a544de8546224f61ef69ef36be0ec8fcbd1,"['review', 'clinical']",0.0,0.0,0.0,0.0,0.0,1.0,0.0
4sohigwi,0aa4b366d3263efb9b9c0940bfbf4780a395fd18,['clinical'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
ecg9z64l,92626b424611c26abb608dad9e65aab24085954d,"['genetic', 'experimental']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
zcy0q8zl,63600f8b3d851a2f6fa426c0c034fa715c8b05ec,"['review', 'genetic']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
z47cj4f5,2fb67e3b2bbaf609bbccd4f08ab288120519d068,['clinical'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
9phlylce,5715f607a90d87b6659d0a848315b705b42f9b3e,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
6d5b5gnp,517d077dc161fdf5d3725a61e2ab0de083b12f96,"['review', 'genetic']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
na6319rg,f9af2dbe9dc3602afbb49de8083bdd2ddd7b06b5,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
cx0sa7re,ad790c4948a1a7bb32754b5cf67158bdc0ff8907,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
0lybzcz7,be48a509300c6920dd211aec21224efffd0e638a,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
42jagfy8,d4988b8ba76de95395bcaefe0e73f4c5b79bd437,"['review', 'clinical']",0.0,0.0,0.0,0.0,0.0,1.0,0.0
a0ft6wdy,4e556003931c442a57e976bf98f661cc3f73178a,"['review', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
wb7oi131,78ae83f249a50c54f5f6d3d5e611f8c24c158165,['clinical'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
svg3h2oi,913776ef77493c6a1ca022ea03b9c331fcc11127,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
kz6is4zc,16b0c47cc0be02c5697966e1a298c4c499718d15,['clinical'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
l80yeyj1,b605e8cdfef41ab98ac7ffa2397db268dad830df,"['review', 'experimental']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
gubekyum,704fd6c6608f5b400f005042357180f8a4fd029d,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
2ql94l1b,571e2d50bbfd13f3dc277ba771cfd635ff7d21f7,"['review', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
m934yuk0,c8becca4811628b284208824012d20744c67b3c4,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
jbe0p6av,aead3b01863cfd0d9cb72b0618ff93aa16ded1da,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
lthz75oc,4986a4000f7cefeb6e9b90909224375f2cf473ee,"['review', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
z0hxrrhy,c8da0f5020e940f90411a25d457a3b6caee1d604,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
cvd5uvxl,bc13469ce977e06ce2e83b3645642e709f00d061,"['review', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
9sh2eksm,08c697d287fffc9dc2b595407f027e14b5731fdb,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
djxoiytq,64066db1148876bb85f1c65e2acfab11dfd89c11,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
sj8i9ss2,67f283e29a3ecb34e038adf38e5d96a147efdb67,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
bcdasr5k,e229f524c1a815e9b934161a67c9b7e20d26e5ca,"['genetic', 'clinical']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
k5jnox2t,d54ea314d92cdab9508637c7c30588f338aaccc4,['clinical'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
g722pwj9,704408681beafecabc46cb0e1557714e80be42db,"['review', 'case series']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
oaisf60x,a812c5a978235ee8d5320568c775c6c24e1ba088,['genetic'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
clxtuxoq,fca20c835569eeaaf095b8fad303008ab90afaa2,['review'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
wanbz1et,473cd6f48706f206f582e01eac64749432fb78ff,['genetic'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
w53p6189,8ca927428024515b7bde8b2ffeb45e2daae6f04d,"['review', 'genetic']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
3w2weox4,b4f730028f2322aa3828771bca1dadec52a86f02,['clinical'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
q2o8ewha,f8b8a467c5a5f1fcf8168fbb75520feedbd941ea,['clinical'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
a95koj1n,4cb12a5090e0c523c3dfb927b2aa9caa65b0aea7,"['review', 'genetic']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
nt68olb6,eb461880fd6ad39e7afdf12639f3510fa26e80a1,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
wgzdvye0,284958df11d1409cdf19bde985af2a83546237bf,"['review', 'genetic']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
ipv0htpe,048e376dcc509f4ec4ede433c22877b4c98fc4af,"['genetic', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
w3bejmy5,089dff5b16abbc6103c25380130534bc0d72193d,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
3a9vjpvn,b3e090d13dc03080e5316be2e1cef9bb3bc45cdf,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
e0rtsumc,07ce27f39afadea30f014361a478785c52e6fe16,['genetic'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
2rnkotqy,2ab7251f31af818ba61bac36c06989ad5a8f974c,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
lbjesv8y,cf0123e9253be8318472f91b2561cd975d79915f,"['review', 'experimental']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
50z2kdaj,55ed04c09c5c55f0952e70cede5822c4084aa38d,['clinical'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
q4f10qof,0,"['review', 'genetic']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
w7nfbnbb,44ebe26be742ce126ac5597fd055e33c92a13ec6,"['review', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
sqtrsgvd,12961a5834a19d3ea54fd65526840ca4eb0ee2bf,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubw75pui,f58ce22bb5880f5e6e8fd29e56c259f130312bf3,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
okxxffzh,91f04cbb97f04d84ac0c82015619a5dbdf3c0407,"['review', 'experimental']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
25mxlal8,2bc4e0853211e78ec4fb758229fee6103b1af21e,['clinical'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
q3bc5x63,0b5bb18c32ee90f61fb1c36c888aabad80cc631c,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
dvr84hxy,c631091cc43ed23821894380b14477ae28c0197a,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
j5hch5hf,9e0901ce16aca04346c8483fab2b3cb98923ece0,"['review', 'experimental']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
cxjnczwv,93cc0a2f295ed80d6c988d95b64cef50f5343339,['clinical'],0.0,0.0,0.0,1.0,0.0,0.0,0.0
mwlsuyiq,b4cd314e41d9be53117700de3b2921766f056e3d,"['genetic', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
z3v89zsx,29af7ef7c5b8bfed29d7c4f545aa08974b3864f7,"['review', 'experimental']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
vypynhfl,da7449009a0327866a95ff11dea219bfdcb60d3e,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
tckirkzn,052b4670681874727a05ab76464dac46688411c2,['clinical'],0.0,0.0,0.0,1.0,0.0,0.0,0.0
q8nq2gbz,218f324e8b868cd1725162587fac512823dea1b6,['experimental'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
il60u8ao,674b722b3be451081f16170c024d3da3a35a74cb,['clinical'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
s5s21wu2,4d2e54bcf47e27fe835b991b74fb796c4af2c6e4,"['review', 'experimental', 'clinical']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
tdsxdcxj,0,['clinical'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
q24jycgk,c087ca451d47a08bb71d1369546aa9e107099371,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
36u67na6,74bdd4cd819aae5c526dec3b24b6e79c3d46a82b,"['genetic', 'experimental']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
wbw6dnu0,c51deadd8f8a6ad533960c30382a6bb68360ee8b,['clinical'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
8r8j0h08,5bb5e03741d4e34f7595f59951d101b393657277,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
tsn2z3em,2215fa0c4ee46139291f47fa43ad7f8b304c48a8,"['review', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
orr2roxz,e90f23cb800655f9e67bfa68908b5c769474e6fb,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
a4vopau4,2fbc6c342495cc630508edfd242f4952f0ceee3c,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
tqwm7y2t,ac60365d08cb8523bfba99fc62f531d7f745882f,['clinical'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
bpuyrsza,535bc6068b8eee6fe954ca077abde3974dd26bea,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
gl4xk9mg,ea3e67b627a3710625feb5cbada2ca4ee0e04c80,"['survey', 'bioinformatics']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
pra0398r,ae2b25d3dc787647ea4ff6e49e3e559c5651ad6c,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
nbzi0bvc,4df0d07fa844db504fc166858a64387ec08d4ba3,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
w31c9go5,b0043d7e0cd1b41ff48b77a7d0cf2cc97ae57a63,['clinical'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
08j87r2u,f0665e9699d86be3a836350a158ed4eb18e66599,"['review', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
aal5fjmp,32b20d5b4d83086368bd6be3f93b21c399c46f53,"['review', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
0ue0vpsc,ba8f0b70e20b481ecdd144d6af527611cdbf7804,['clinical'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
v4mubff6,412d3abd70126a7a28d283f6385889806deb232e,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
sd7yjfww,ff234072189c7426c746e2eadd1899ff2ae4d973,['clinical'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
bm1tokbk,6bbdb4e3ae033a08f0243e90180610ae825077d4,['genetic'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
21pyhilq,d177355455a46e157070243714e5faba8419db86,['clinical'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
nxb5vyuv,4a462846fe7ef0f8bead79e5fb55dfb8415241b7,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
uwxk1o6d,d308bd286f894ad8168fa7501741c552e46cc697,['clinical'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
vc5km84z,c16e9017f9859f3fe3efb2ea7e1976d0a3b8751f,"['review', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
vioqjrko,f908bca6a7e32a9bd496fcd234f08605131e555a,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
7m8bdd9y,40962e5e4a85deed6ddff9a1890545c531852228,"['review', 'experimental']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
sj4uvike,c0a83e7c032d27c3d27f4eea5f1ddcb37af1fd35,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
gmzue6lj,604a770082e6b6072995a4cf251ceb3f33e9d7ec,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
iekxvaxg,bec7b113c13fb58fa2e8369d583fcc367c3b9b9e,['genetic'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
ac6m1uwp,ee4812c2c845d1962fb49adc742493f12541336e,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
56tv8og7,1f694960db14a82f545e9bf48022129a44a8ceec,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
qg0sp2oj,f121cfd3de5177c64c3b9e2a29f588383cb8b4a8,"['genetic', 'experimental', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
llngs3v5,f8b62987ce6160f229abdcfa49c6973b755167cb,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
efi8s46k,2f5e10ffa1e08bc2b6ccda9a0c7e182306b0befb,"['mutagenesis', 'review']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
jrk8yexx,8c279f91ec5ec6cbda1cb4242ce8023b77abe326,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
0i2dvdey,0bf8adf9bfd994194caeae2eea9d110d44468249,"['review', 'genetic']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
pk0ztglg,daa282be6a17c1786eec1f1f6e1fd21690f334d0,['experimental'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
4r6sj166,c4d5367641f92c9855e3d8fb757f10087cc81c02,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
bc6sc2rc,5fea0fb4e51dbd593cf5696dabdc07b1de3e07b4,['clinical'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
j3wdlpp6,2d617c78b7ced926568b1af4d2d8a827a1eb5431,['clinical'],0.0,0.0,0.0,1.0,0.0,0.0,0.0
ribybqfo,3338809816c16dbd72c1f3cc540c3b67342f4932,"['review', 'clinical']",0.0,0.0,0.0,0.0,0.0,1.0,0.0
oktbb5wg,c4c5368083fa3f1294814dc60e25ca76fff8e705,"['review', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
kqd9vm4l,3a4f2e8909adf40a3e542b0021c29e32ec1ac300,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
4nb2ow91,3c69e24e7dbabec4dedf6bc5932b0a1bcf6ff550,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
5g2ou5cu,8fb0e21245f8359348846c34db9727f3669a4b10,"['review', 'genetic']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
odnf1ha7,3ef90b7a466a11f9cf7167416974aa86e1dd5612,['clinical'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
or5nzvw3,0ef8953414af2b480b5dec741a4a913ed1380321,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
14do9vp0,a1e257d220cff66c3430c759ba5322b57df13a57,['genetic'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
l5w1nkdo,f431071a01741876efc148cd3a148de4398e7592,"['genetic', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
se0sq3c3,1d703286a5ba1a799e2184836b40bd0b13ef1cf3,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
ai7ryfb8,6ad4270ba8d6cb0a99b405c33635ac153470f7c2,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
pp8etmwq,06e805064d1bb20d1110f5c5e5f8a306ba909021,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
z9ll837t,02f3f0d60b677d3821f59707eaa0042f3dc395d5,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
lpky374r,b3d7e968941a63abbec639021534f95ecaca832d,"['review', 'genetic', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
poh3te9j,aec19b12e4415f849724104d63b8c9990ad88d11,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
77bq8tdy,3978d290c211ecc71d81135b6778a9378f54b8cb,['clinical'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
43fr0g0g,4e7184521051e83ce89bfc8a71efd71c5c07cf56,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
yuky7hml,82c21763f8d4e442f2a164a78ba7297cc0b60ae9,"['review', 'experimental']",0.0,0.0,0.0,0.0,0.0,1.0,0.0
04tr4ne9,e689573213ec5a1cf9686df604c00bb4d51ed4c7,['genetic'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
2zrn6jqg,ad75762334f808b3563f632920a31540738e0fca,['genetic'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
p72zwmtb,7e8b3e811509c82071102d87d674507dcb523e91,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
l78k0xda,e077282fd63ed2a503fad76933d684d2a2651135,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
rs1c1f50,c1f4e7386b0fe1d34b7c4b6ffa64810fdc7acf7b,['experimental'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
pg18qnpe,7277d5ce294938c18dacf76d82ef0199e3e46eca,['clinical'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
7o6htufh,1506d4f2b3a936f8ea5d04e5db5b525d7ee0c713,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
fejybuip,314a3535659c2286312b5ad2fae81ed55e518173,"['experimental', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
3wmrjlhy,ac47181c53390fbad0e44799558e7698340b39aa,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
gii1b7s7,b5d005fb656ec38465d83cdb6cf80428ef141b84,['genetic'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
ofp7tupv,e90edd075fd1c05194acb4b12d0f7499cf9853b8,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
